transaction_id,sender_account,receiver_account,amount,timestamp
T1906,A1276,A1068,1357.49,2024-01-02 07:45:00
T1907,A1334,A1440,19031.02,2024-01-02 07:46:00
T1908,A1178,A1060,2752.63,2024-01-02 07:47:00
T1909,A1091,A1275,2375.45,2024-01-02 07:48:00
T1910,A1201,A1270,967.27,2024-01-02 07:49:00
T1911,A1065,A1372,2188.28,2024-01-02 07:50:00
T1912,A1114,A1427,12556.41,2024-01-02 07:51:00
T1913,A1001,A1387,33652.48,2024-01-02 07:52:00
T1914,A1011,A1152,2756.13,2024-01-02 07:53:00
T1915,A1237,A1344,3571.88,2024-01-02 07:54:00
T1916,A1368,A1278,7682.34,2024-01-02 07:55:00
T1917,A1217,A1272,13039.65,2024-01-02 07:56:00
T1918,A1194,A1421,5394.31,2024-01-02 07:57:00
T1919,A1117,A1126,2980.8,2024-01-02 07:58:00
T1920,A1235,A1177,3192.52,2024-01-02 07:59:00
T1921,A1079,A1141,7136.83,2024-01-02 08:00:00
T1922,A1096,A1479,19.34,2024-01-02 08:01:00
T1923,A1448,A1371,5799.02,2024-01-02 08:02:00
T1924,A1391,A1057,2635.62,2024-01-02 08:03:00
T1925,A1016,A1414,9485.02,2024-01-02 08:04:00
T1926,A1338,A1214,585.62,2024-01-02 08:05:00
T1927,A1314,A1392,5323.34,2024-01-02 08:06:00
T1928,A1479,A1452,3934.79,2024-01-02 08:07:00
T1929,A1455,A1008,6168.79,2024-01-02 08:08:00
T1930,A1123,A1105,402.31,2024-01-02 08:09:00
T1931,A1034,A1051,5204.77,2024-01-02 08:10:00
T1932,A1304,A1017,4946.16,2024-01-02 08:11:00
T1933,A1228,A1306,4934.89,2024-01-02 08:12:00
T1934,A1344,A1360,5550.29,2024-01-02 08:13:00
T1935,A1446,A1024,6770.74,2024-01-02 08:14:00
T1936,A1125,A1379,9808.2,2024-01-02 08:15:00
T1937,A1022,A1205,1886.79,2024-01-02 08:16:00
T1938,A1224,A1119,10459.51,2024-01-02 08:17:00
T1939,A1276,A1111,4137.99,2024-01-02 08:18:00
T1940,A1386,A1442,481.14,2024-01-02 08:19:00
T1941,A1397,A1028,362.01,2024-01-02 08:20:00
T1942,A1071,A1257,2440.94,2024-01-02 08:21:00
T1943,A1148,A1119,9219.83,2024-01-02 08:22:00
T1944,A1417,A1469,7379.46,2024-01-02 08:23:00
T1945,A1374,A1294,9324.44,2024-01-02 08:24:00
T1946,A1163,A1295,4369.77,2024-01-02 08:25:00
T1947,A1306,A1395,3481.04,2024-01-02 08:26:00
T1948,A1344,A1419,957.16,2024-01-02 08:27:00
T1949,A1164,A1121,2386.7,2024-01-02 08:28:00
T1950,A1154,A1448,3415.17,2024-01-02 08:29:00
T1951,A1073,A1338,556.64,2024-01-02 08:30:00
T1952,A1266,A1113,1495.48,2024-01-02 08:31:00
T1953,A1211,A1153,5471.18,2024-01-02 08:32:00
T1954,A1140,A1031,7983.19,2024-01-02 08:33:00
T1955,A1285,A1485,38432.84,2024-01-02 08:34:00
T1956,A1302,A1450,16228.53,2024-01-02 08:35:00
T1957,A1376,A1466,6172.81,2024-01-02 08:36:00
T1958,A1089,A1320,3281.29,2024-01-02 08:37:00
T1959,A1347,A1218,6066.53,2024-01-02 08:38:00
T1960,A1284,A1253,9240.92,2024-01-02 08:39:00
T1961,A1024,A1497,755.67,2024-01-02 08:40:00
T1962,A1176,A1482,3164.83,2024-01-02 08:41:00
T1963,A1329,A1343,10988.08,2024-01-02 08:42:00
T1964,A1195,A1402,2905.42,2024-01-02 08:43:00
T1965,A1268,A1163,5090.0,2024-01-02 08:44:00
T1966,A1356,A1213,5317.03,2024-01-02 08:45:00
T1967,A1209,A1076,1223.55,2024-01-02 08:46:00
T1968,A1153,A1192,2698.72,2024-01-02 08:47:00
T1969,A1094,A1386,2443.4,2024-01-02 08:48:00
T1970,A1275,A1242,159.28,2024-01-02 08:49:00
T1971,A1123,A1434,146.94,2024-01-02 08:50:00
T1972,A1115,A1153,10691.94,2024-01-02 08:51:00
T1973,A1439,A1362,1913.56,2024-01-02 08:52:00
T1974,A1073,A1412,4379.85,2024-01-02 08:53:00
T1975,A1237,A1468,2129.14,2024-01-02 08:54:00
T1976,A1029,A1287,16948.78,2024-01-02 08:55:00
T1977,A1211,A1495,1800.93,2024-01-02 08:56:00
T1978,A1213,A1285,3369.1,2024-01-02 08:57:00
T1979,A1271,A1068,12368.68,2024-01-02 08:58:00
T1980,A1198,A1124,11068.44,2024-01-02 08:59:00
T1981,A1130,A1104,1235.52,2024-01-02 09:00:00
T1982,A1169,A1331,9736.46,2024-01-02 09:01:00
T1983,A1040,A1472,3677.0,2024-01-02 09:02:00
T1984,A1230,A1433,3957.91,2024-01-02 09:03:00
T1985,A1189,A1047,859.62,2024-01-02 09:04:00
T1986,A1274,A1370,504.21,2024-01-02 09:05:00
T1987,A1424,A1097,7810.38,2024-01-02 09:06:00
T1988,A1026,A1137,4116.57,2024-01-02 09:07:00
T1989,A1193,A1344,3445.26,2024-01-02 09:08:00
T1990,A1309,A1308,7845.08,2024-01-02 09:09:00
T1991,A1020,A1447,8702.13,2024-01-02 09:10:00
T1992,A1037,A1096,1038.33,2024-01-02 09:11:00
T1993,A1411,A1389,5653.12,2024-01-02 09:12:00
T1994,A1300,A1370,872.61,2024-01-02 09:13:00
T1995,A1343,A1286,8350.86,2024-01-02 09:14:00
T1996,A1111,A1245,6419.36,2024-01-02 09:15:00
T1997,A1106,A1445,18825.8,2024-01-02 09:16:00
T1998,A1464,A1170,428.71,2024-01-02 09:17:00
T1999,A1155,A1489,352.48,2024-01-02 09:18:00
T2000,A1465,A1007,1989.28,2024-01-02 09:19:00
T2001,A1108,A1479,1820.48,2024-01-02 09:20:00
T2002,A1097,A1492,1701.97,2024-01-02 09:21:00
T2003,A1379,A1060,14203.03,2024-01-02 09:22:00
T2004,A1382,A1386,1722.46,2024-01-02 09:23:00
T2005,A1245,A1468,1904.31,2024-01-02 09:24:00
T2006,A1124,A1356,8547.67,2024-01-02 09:25:00
T2007,A1309,A1360,3584.18,2024-01-02 09:26:00
T2008,A1104,A1203,8995.72,2024-01-02 09:27:00
T2009,A1468,A1122,405.6,2024-01-02 09:28:00
T2010,A1282,A1164,4011.56,2024-01-02 09:29:00
T2011,A1397,A1144,205.15,2024-01-02 09:30:00
T2012,A1194,A1238,388.21,2024-01-02 09:31:00
T2013,A1273,A1332,14214.75,2024-01-02 09:32:00
T2014,A1183,A1157,899.67,2024-01-02 09:33:00
T2015,A1133,A1184,4561.12,2024-01-02 09:34:00
T2016,A1262,A1451,3176.95,2024-01-02 09:35:00
T2017,A1254,A1238,2560.22,2024-01-02 09:36:00
T2018,A1050,A1411,13805.52,2024-01-02 09:37:00
T2019,A1369,A1240,132.39,2024-01-02 09:38:00
T2020,A1389,A1429,6540.11,2024-01-02 09:39:00
T2021,A1163,A1468,19845.33,2024-01-02 09:40:00
T2022,A1104,A1189,4928.18,2024-01-02 09:41:00
T2023,A1160,A1211,16570.84,2024-01-02 09:42:00
T2024,A1023,A1288,322.04,2024-01-02 09:43:00
T2025,A1442,A1113,3255.89,2024-01-02 09:44:00
T2026,A1379,A1074,1807.91,2024-01-02 09:45:00
T2027,A1008,A1133,7874.27,2024-01-02 09:46:00
T2028,A1283,A1478,23874.46,2024-01-02 09:47:00
T2029,A1299,A1296,1778.56,2024-01-02 09:48:00
T2030,A1368,A1213,6370.93,2024-01-02 09:49:00
T2031,A1151,A1078,1324.61,2024-01-02 09:50:00
T2032,A1100,A1168,4999.01,2024-01-02 09:51:00
T2033,A1117,A1194,3740.97,2024-01-02 09:52:00
T2034,A1291,A1426,21454.45,2024-01-02 09:53:00
T2035,A1125,A1255,5627.04,2024-01-02 09:54:00
T2036,A1281,A1335,2580.14,2024-01-02 09:55:00
T2037,A1483,A1350,726.88,2024-01-02 09:56:00
T2038,A1172,A1131,983.92,2024-01-02 09:57:00
T2039,A1390,A1420,1531.81,2024-01-02 09:58:00
T2040,A1250,A1494,1733.83,2024-01-02 09:59:00
T2041,A1370,A1328,11407.41,2024-01-02 10:00:00
T2042,A1378,A1251,4942.58,2024-01-02 10:01:00
T2043,A1235,A1086,4446.35,2024-01-02 10:02:00
T2044,A1375,A1407,731.44,2024-01-02 10:03:00
T2045,A1180,A1086,11802.67,2024-01-02 10:04:00
T2046,A1071,A1368,7698.41,2024-01-02 10:05:00
T2047,A1279,A1250,420.4,2024-01-02 10:06:00
T2048,A1094,A1469,7382.62,2024-01-02 10:07:00
T2049,A1455,A1277,4705.5,2024-01-02 10:08:00
T2050,A1328,A1490,511.55,2024-01-02 10:09:00
T2051,A1030,A1268,3678.26,2024-01-02 10:10:00
T2052,A1017,A1429,3977.99,2024-01-02 10:11:00
T2053,A1433,A1038,1087.51,2024-01-02 10:12:00
T2054,A1483,A1418,17479.18,2024-01-02 10:13:00
T2055,A1342,A1024,11381.73,2024-01-02 10:14:00
T2056,A1391,A1003,6634.23,2024-01-02 10:15:00
T2057,A1211,A1070,3722.68,2024-01-02 10:16:00
T2058,A1431,A1322,3183.78,2024-01-02 10:17:00
T2059,A1118,A1034,6315.64,2024-01-02 10:18:00
T2060,A1362,A1077,4730.44,2024-01-02 10:19:00
T2061,A1004,A1111,385.78,2024-01-02 10:20:00
T2062,A1258,A1233,4310.82,2024-01-02 10:21:00
T2063,A1191,A1030,9851.88,2024-01-02 10:22:00
T2064,A1316,A1326,3688.68,2024-01-02 10:23:00
T2065,A1341,A1478,320.13,2024-01-02 10:24:00
T2066,A1315,A1467,9258.48,2024-01-02 10:25:00
T2067,A1247,A1337,1349.1,2024-01-02 10:26:00
T2068,A1249,A1008,1795.46,2024-01-02 10:27:00
T2069,A1003,A1272,1079.83,2024-01-02 10:28:00
T2070,A1282,A1210,2404.79,2024-01-02 10:29:00
T2071,A1006,A1008,8482.03,2024-01-02 10:30:00
T2072,A1271,A1369,4396.14,2024-01-02 10:31:00
T2073,A1140,A1274,1375.58,2024-01-02 10:32:00
T2074,A1146,A1008,12614.05,2024-01-02 10:33:00
T2075,A1257,A1416,12700.71,2024-01-02 10:34:00
T2076,A1357,A1345,12268.08,2024-01-02 10:35:00
T2077,A1220,A1412,1637.12,2024-01-02 10:36:00
T2078,A1481,A1465,3600.56,2024-01-02 10:37:00
T2079,A1091,A1054,25194.09,2024-01-02 10:38:00
T2080,A1470,A1049,8870.79,2024-01-02 10:39:00
T2081,A1268,A1076,165.26,2024-01-02 10:40:00
T2082,A1123,A1098,404.57,2024-01-02 10:41:00
T2083,A1317,A1269,3740.96,2024-01-02 10:42:00
T2084,A1129,A1417,14395.91,2024-01-02 10:43:00
T2085,A1181,A1136,4642.26,2024-01-02 10:44:00
T2086,A1407,A1203,4132.69,2024-01-02 10:45:00
T2087,A1040,A1191,668.77,2024-01-02 10:46:00
T2088,A1491,A1207,6416.3,2024-01-02 10:47:00
T2089,A1235,A1289,10359.31,2024-01-02 10:48:00
T2090,A1124,A1356,2872.28,2024-01-02 10:49:00
T2091,A1115,A1153,8966.27,2024-01-02 10:50:00
T2092,A1350,A1423,20025.39,2024-01-02 10:51:00
T2093,A1434,A1041,1367.18,2024-01-02 10:52:00
T2094,A1334,A1439,4445.58,2024-01-02 10:53:00
T2095,A1332,A1388,2030.8,2024-01-02 10:54:00
T2096,A1016,A1047,9446.0,2024-01-02 10:55:00
T2097,A1207,A1194,5170.72,2024-01-02 10:56:00
T2098,A1193,A1282,6040.29,2024-01-02 10:57:00
T2099,A1243,A1028,9594.38,2024-01-02 10:58:00
T2100,A1326,A1004,3024.79,2024-01-02 10:59:00
T2101,A1359,A1087,14796.99,2024-01-02 11:00:00
T2102,A1042,A1255,4568.93,2024-01-02 11:01:00
T2103,A1432,A1222,1031.53,2024-01-02 11:02:00
T2104,A1330,A1401,7142.37,2024-01-02 11:03:00
T2105,A1169,A1289,9457.8,2024-01-02 11:04:00
T2106,A1439,A1498,2285.47,2024-01-02 11:05:00
T2107,A1048,A1458,11676.99,2024-01-02 11:06:00
T2108,A1270,A1470,14195.91,2024-01-02 11:07:00
T2109,A1021,A1117,1945.28,2024-01-02 11:08:00
T2110,A1108,A1461,24634.18,2024-01-02 11:09:00
T2111,A1444,A1354,909.9,2024-01-02 11:10:00
T2112,A1454,A1290,1354.0,2024-01-02 11:11:00
T2113,A1243,A1138,1221.7,2024-01-02 11:12:00
T2114,A1023,A1473,13465.31,2024-01-02 11:13:00
T2115,A1038,A1350,6372.97,2024-01-02 11:14:00
T2116,A1473,A1143,989.99,2024-01-02 11:15:00
T2117,A1460,A1278,3482.38,2024-01-02 11:16:00
T2118,A1288,A1336,5731.72,2024-01-02 11:17:00
T2119,A1016,A1091,522.92,2024-01-02 11:18:00
T2120,A1475,A1435,12843.63,2024-01-02 11:19:00
T2121,A1161,A1008,9765.72,2024-01-02 11:20:00
T2122,A1492,A1106,4221.69,2024-01-02 11:21:00
T2123,A1300,A1073,20490.55,2024-01-02 11:22:00
T2124,A1385,A1420,3245.25,2024-01-02 11:23:00
T2125,A1364,A1420,24852.51,2024-01-02 11:24:00
T2126,A1203,A1475,6614.28,2024-01-02 11:25:00
T2127,A1039,A1153,6041.75,2024-01-02 11:26:00
T2128,A1083,A1288,1088.81,2024-01-02 11:27:00
T2129,A1123,A1290,12818.75,2024-01-02 11:28:00
T2130,A1427,A1434,3346.35,2024-01-02 11:29:00
T2131,A1199,A1346,1062.09,2024-01-02 11:30:00
T2132,A1459,A1276,76.13,2024-01-02 11:31:00
T2133,A1169,A1196,4922.55,2024-01-02 11:32:00
T2134,A1386,A1378,4497.03,2024-01-02 11:33:00
T2135,A1071,A1404,7623.96,2024-01-02 11:34:00
T2136,A1352,A1370,13257.74,2024-01-02 11:35:00
T2137,A1040,A1256,496.42,2024-01-02 11:36:00
T2138,A1381,A1498,7889.35,2024-01-02 11:37:00
T2139,A1177,A1027,1245.19,2024-01-02 11:38:00
T2140,A1050,A1223,11719.06,2024-01-02 11:39:00
T2141,A1118,A1429,10257.66,2024-01-02 11:40:00
T2142,A1038,A1174,4669.54,2024-01-02 11:41:00
T2143,A1309,A1393,7432.27,2024-01-02 11:42:00
T2144,A1314,A1488,2264.33,2024-01-02 11:43:00
T2145,A1304,A1203,3822.51,2024-01-02 11:44:00
T2146,A1496,A1396,10343.6,2024-01-02 11:45:00
T2147,A1167,A1015,3688.96,2024-01-02 11:46:00
T2148,A1324,A1139,2657.12,2024-01-02 11:47:00
T2149,A1401,A1230,4089.83,2024-01-02 11:48:00
T2150,A1251,A1116,10570.27,2024-01-02 11:49:00
T2151,A1182,A1283,2449.69,2024-01-02 11:50:00
T2152,A1481,A1192,1145.23,2024-01-02 11:51:00
T2153,A1221,A1095,7469.06,2024-01-02 11:52:00
T2154,A1348,A1299,10491.45,2024-01-02 11:53:00
T2155,A1338,A1194,636.41,2024-01-02 11:54:00
T2156,A1043,A1395,1645.63,2024-01-02 11:55:00
T2157,A1316,A1151,918.71,2024-01-02 11:56:00
T2158,A1408,A1126,2565.73,2024-01-02 11:57:00
T2159,A1365,A1037,3590.85,2024-01-02 11:58:00
T2160,A1042,A1137,8289.66,2024-01-02 11:59:00
T2161,A1078,A1194,6318.64,2024-01-02 12:00:00
T2162,A1364,A1401,5820.18,2024-01-02 12:01:00
T2163,A1324,A1078,2606.66,2024-01-02 12:02:00
T2164,A1378,A1199,11050.02,2024-01-02 12:03:00
T2165,A1162,A1184,3823.86,2024-01-02 12:04:00
T2166,A1054,A1046,23209.45,2024-01-02 12:05:00
T2167,A1002,A1482,6033.06,2024-01-02 12:06:00
T2168,A1157,A1227,809.87,2024-01-02 12:07:00
T2169,A1184,A1389,6765.36,2024-01-02 12:08:00
T2170,A1138,A1052,2359.18,2024-01-02 12:09:00
T2171,A1067,A1044,6956.43,2024-01-02 12:10:00
T2172,A1095,A1220,433.11,2024-01-02 12:11:00
T2173,A1229,A1285,1153.37,2024-01-02 12:12:00
T2174,A1284,A1262,11616.71,2024-01-02 12:13:00
T2175,A1208,A1052,1546.25,2024-01-02 12:14:00
T2176,A1013,A1045,10885.54,2024-01-02 12:15:00
T2177,A1181,A1283,1964.99,2024-01-02 12:16:00
T2178,A1047,A1305,6178.13,2024-01-02 12:17:00
T2179,A1306,A1401,7107.97,2024-01-02 12:18:00
T2180,A1166,A1442,4312.69,2024-01-02 12:19:00
T2181,A1197,A1006,2185.74,2024-01-02 12:20:00
T2182,A1149,A1211,1434.45,2024-01-02 12:21:00
T2183,A1198,A1398,202.52,2024-01-02 12:22:00
T2184,A1043,A1371,2173.97,2024-01-02 12:23:00
T2185,A1461,A1286,6353.4,2024-01-02 12:24:00
T2186,A1463,A1124,16713.3,2024-01-02 12:25:00
T2187,A1292,A1266,12297.18,2024-01-02 12:26:00
T2188,A1086,A1350,8716.27,2024-01-02 12:27:00
T2189,A1194,A1086,9319.69,2024-01-02 12:28:00
T2190,A1071,A1137,6561.48,2024-01-02 12:29:00
T2191,A1154,A1137,1808.96,2024-01-02 12:30:00
T2192,A1252,A1074,14263.53,2024-01-02 12:31:00
T2193,A1032,A1085,6665.31,2024-01-02 12:32:00
T2194,A1222,A1141,4931.89,2024-01-02 12:33:00
T2195,A1215,A1153,705.88,2024-01-02 12:34:00
T2196,A1247,A1400,3554.99,2024-01-02 12:35:00
T2197,A1039,A1184,3701.1,2024-01-02 12:36:00
T2198,A1128,A1483,11995.52,2024-01-02 12:37:00
T2199,A1126,A1369,4746.52,2024-01-02 12:38:00
T2200,A1320,A1253,2872.09,2024-01-02 12:39:00
T2201,A1304,A1315,22581.7,2024-01-02 12:40:00
T2202,A1100,A1234,704.06,2024-01-02 12:41:00
T2203,A1054,A1069,3294.78,2024-01-02 12:42:00
T2204,A1155,A1003,257.6,2024-01-02 12:43:00
T2205,A1485,A1202,8080.23,2024-01-02 12:44:00
T2206,A1170,A1430,15011.82,2024-01-02 12:45:00
T2207,A1317,A1194,1971.34,2024-01-02 12:46:00
T2208,A1411,A1441,11726.02,2024-01-02 12:47:00
T2209,A1168,A1225,2073.72,2024-01-02 12:48:00
T2210,A1171,A1220,14499.24,2024-01-02 12:49:00
T2211,A1417,A1421,8413.61,2024-01-02 12:50:00
T2212,A1440,A1333,9805.67,2024-01-02 12:51:00
T2213,A1498,A1304,109.02,2024-01-02 12:52:00
T2214,A1069,A1153,19750.35,2024-01-02 12:53:00
T2215,A1164,A1308,7782.47,2024-01-02 12:54:00
T2216,A1485,A1355,2180.91,2024-01-02 12:55:00
T2217,A1102,A1245,10610.41,2024-01-02 12:56:00
T2218,A1160,A1090,1983.71,2024-01-02 12:57:00
T2219,A1493,A1203,12369.79,2024-01-02 12:58:00
T2220,A1495,A1163,716.62,2024-01-02 12:59:00
T2221,A1149,A1376,7298.01,2024-01-02 13:00:00
T2222,A1355,A1324,4668.29,2024-01-02 13:01:00
T2223,A1251,A1495,609.1,2024-01-02 13:02:00
T2224,A1294,A1400,1661.59,2024-01-02 13:03:00
T2225,A1124,A1166,74.89,2024-01-02 13:04:00
T2226,A1192,A1143,3795.34,2024-01-02 13:05:00
T2227,A1418,A1402,2150.9,2024-01-02 13:06:00
T2228,A1201,A1186,5473.16,2024-01-02 13:07:00
T2229,A1058,A1477,2116.42,2024-01-02 13:08:00
T2230,A1288,A1102,2139.36,2024-01-02 13:09:00
T2231,A1303,A1279,8156.59,2024-01-02 13:10:00
T2232,A1092,A1349,296.04,2024-01-02 13:11:00
T2233,A1393,A1281,13991.77,2024-01-02 13:12:00
T2234,A1013,A1487,11473.97,2024-01-02 13:13:00
T2235,A1372,A1236,6612.19,2024-01-02 13:14:00
T2236,A1482,A1362,5396.92,2024-01-02 13:15:00
T2237,A1107,A1224,13370.57,2024-01-02 13:16:00
T2238,A1408,A1149,1229.83,2024-01-02 13:17:00
T2239,A1425,A1354,493.57,2024-01-02 13:18:00
T2240,A1035,A1419,1642.76,2024-01-02 13:19:00
T2241,A1434,A1407,9496.14,2024-01-02 13:20:00
T2242,A1407,A1209,211.71,2024-01-02 13:21:00
T2243,A1344,A1255,5245.24,2024-01-02 13:22:00
T2244,A1071,A1324,32339.33,2024-01-02 13:23:00
T2245,A1155,A1123,11615.0,2024-01-02 13:24:00
T2246,A1129,A1337,4421.91,2024-01-02 13:25:00
T2247,A1078,A1366,394.54,2024-01-02 13:26:00
T2248,A1216,A1404,10680.41,2024-01-02 13:27:00
T2249,A1193,A1037,5482.44,2024-01-02 13:28:00
T2250,A1229,A1306,732.55,2024-01-02 13:29:00
T2251,A1245,A1298,591.35,2024-01-02 13:30:00
T2252,A1205,A1273,14422.85,2024-01-02 13:31:00
T2253,A1259,A1472,6637.45,2024-01-02 13:32:00
T2254,A1471,A1445,10606.62,2024-01-02 13:33:00
T2255,A1354,A1214,12670.74,2024-01-02 13:34:00
T2256,A1278,A1018,5088.6,2024-01-02 13:35:00
T2257,A1404,A1495,4371.98,2024-01-02 13:36:00
T2258,A1184,A1359,3377.21,2024-01-02 13:37:00
T2259,A1458,A1415,2287.09,2024-01-02 13:38:00
T2260,A1274,A1304,3421.29,2024-01-02 13:39:00
T2261,A1326,A1468,8920.13,2024-01-02 13:40:00
T2262,A1043,A1055,5526.67,2024-01-02 13:41:00
T2263,A1393,A1127,13382.89,2024-01-02 13:42:00
T2264,A1336,A1340,3515.24,2024-01-02 13:43:00
T2265,A1181,A1085,5605.04,2024-01-02 13:44:00
T2266,A1331,A1313,5986.75,2024-01-02 13:45:00
T2267,A1022,A1288,5374.48,2024-01-02 13:46:00
T2268,A1330,A1346,7276.74,2024-01-02 13:47:00
T2269,A1331,A1204,1626.39,2024-01-02 13:48:00
T2270,A1495,A1385,4309.11,2024-01-02 13:49:00
T2271,A1169,A1494,660.39,2024-01-02 13:50:00
T2272,A1407,A1220,2912.03,2024-01-02 13:51:00
T2273,A1054,A1005,4012.68,2024-01-02 13:52:00
T2274,A1050,A1132,6337.18,2024-01-02 13:53:00
T2275,A1113,A1261,18038.46,2024-01-02 13:54:00
T2276,A1382,A1265,5507.52,2024-01-02 13:55:00
T2277,A1285,A1297,8165.96,2024-01-02 13:56:00
T2278,A1352,A1294,4234.55,2024-01-02 13:57:00
T2279,A1113,A1228,6032.44,2024-01-02 13:58:00
T2280,A1191,A1200,441.44,2024-01-02 13:59:00
T2281,A1237,A1395,1761.33,2024-01-02 14:00:00
T2282,A1347,A1301,2695.12,2024-01-02 14:01:00
T2283,A1353,A1256,3837.56,2024-01-02 14:02:00
T2284,A1077,A1176,280.34,2024-01-02 14:03:00
T2285,A1012,A1247,905.11,2024-01-02 14:04:00
T2286,A1053,A1151,1944.54,2024-01-02 14:05:00
T2287,A1212,A1471,21353.99,2024-01-02 14:06:00
T2288,A1492,A1043,2414.94,2024-01-02 14:07:00
T2289,A1059,A1425,3947.16,2024-01-02 14:08:00
T2290,A1481,A1373,1309.67,2024-01-02 14:09:00
T2291,A1072,A1178,5661.66,2024-01-02 14:10:00
T2292,A1159,A1175,1976.72,2024-01-02 14:11:00
T2293,A1233,A1401,1391.54,2024-01-02 14:12:00
T2294,A1105,A1266,4361.13,2024-01-02 14:13:00
T2295,A1247,A1178,33.13,2024-01-02 14:14:00
T2296,A1243,A1049,46.16,2024-01-02 14:15:00
T2297,A1224,A1369,1483.61,2024-01-02 14:16:00
T2298,A1356,A1231,224.48,2024-01-02 14:17:00
T2299,A1163,A1034,685.91,2024-01-02 14:18:00
T2300,A1153,A1022,2482.74,2024-01-02 14:19:00
T2301,A1414,A1363,9734.7,2024-01-02 14:20:00
T2302,A1058,A1011,5092.47,2024-01-02 14:21:00
T2303,A1434,A1175,4312.85,2024-01-02 14:22:00
T2304,A1331,A1055,2084.5,2024-01-02 14:23:00
T2305,A1346,A1409,16107.79,2024-01-02 14:24:00
T2306,A1084,A1476,3035.18,2024-01-02 14:25:00
T2307,A1379,A1124,546.73,2024-01-02 14:26:00
T2308,A1264,A1089,5759.36,2024-01-02 14:27:00
T2309,A1282,A1081,725.14,2024-01-02 14:28:00
T2310,A1169,A1286,2540.76,2024-01-02 14:29:00
T2311,A1218,A1490,4248.49,2024-01-02 14:30:00
T2312,A1236,A1118,12439.45,2024-01-02 14:31:00
T2313,A1408,A1207,4081.94,2024-01-02 14:32:00
T2314,A1322,A1094,7269.18,2024-01-02 14:33:00
T2315,A1095,A1327,29616.09,2024-01-02 14:34:00
T2316,A1336,A1221,845.85,2024-01-02 14:35:00
T2317,A1202,A1014,1927.28,2024-01-02 14:36:00
T2318,A1377,A1314,3010.96,2024-01-02 14:37:00
T2319,A1452,A1101,3287.31,2024-01-02 14:38:00
T2320,A1230,A1303,3176.19,2024-01-02 14:39:00
T2321,A1219,A1199,14290.48,2024-01-02 14:40:00
T2322,A1002,A1360,7511.27,2024-01-02 14:41:00
T2323,A1109,A1105,5617.51,2024-01-02 14:42:00
T2324,A1142,A1385,2220.93,2024-01-02 14:43:00
T2325,A1360,A1414,10416.49,2024-01-02 14:44:00
T2326,A1407,A1032,18614.63,2024-01-02 14:45:00
T2327,A1295,A1052,10328.87,2024-01-02 14:46:00
T2328,A1409,A1446,9.4,2024-01-02 14:47:00
T2329,A1274,A1095,6070.23,2024-01-02 14:48:00
T2330,A1187,A1166,314.93,2024-01-02 14:49:00
T2331,A1100,A1234,1787.26,2024-01-02 14:50:00
T2332,A1058,A1134,368.22,2024-01-02 14:51:00
T2333,A1343,A1441,5554.95,2024-01-02 14:52:00
T2334,A1250,A1270,6961.46,2024-01-02 14:53:00
T2335,A1494,A1327,729.53,2024-01-02 14:54:00
T2336,A1160,A1305,2905.48,2024-01-02 14:55:00
T2337,A1198,A1312,3655.45,2024-01-02 14:56:00
T2338,A1200,A1300,2763.2,2024-01-02 14:57:00
T2339,A1058,A1178,773.99,2024-01-02 14:58:00
T2340,A1180,A1432,3257.49,2024-01-02 14:59:00
T2341,A1234,A1316,8346.11,2024-01-02 15:00:00
T2342,A1088,A1416,441.93,2024-01-02 15:01:00
T2343,A1344,A1361,501.46,2024-01-02 15:02:00
T2344,A1409,A1152,2628.9,2024-01-02 15:03:00
T2345,A1470,A1314,17055.57,2024-01-02 15:04:00
T2346,A1302,A1043,6626.08,2024-01-02 15:05:00
T2347,A1344,A1068,6811.72,2024-01-02 15:06:00
T2348,A1160,A1060,2695.75,2024-01-02 15:07:00
T2349,A1122,A1156,5403.4,2024-01-02 15:08:00
T2350,A1059,A1093,61.1,2024-01-02 15:09:00
T2351,A1191,A1355,6065.19,2024-01-02 15:10:00
T2352,A1072,A1261,14670.91,2024-01-02 15:11:00
T2353,A1198,A1214,5689.37,2024-01-02 15:12:00
T2354,A1305,A1070,12414.5,2024-01-02 15:13:00
T2355,A1294,A1196,7723.54,2024-01-02 15:14:00
T2356,A1216,A1095,770.81,2024-01-02 15:15:00
T2357,A1249,A1325,13964.54,2024-01-02 15:16:00
T2358,A1275,A1355,412.52,2024-01-02 15:17:00
T2359,A1470,A1330,4581.0,2024-01-02 15:18:00
T2360,A1476,A1088,919.87,2024-01-02 15:19:00
T2361,A1284,A1085,70.65,2024-01-02 15:20:00
T2362,A1250,A1147,3289.44,2024-01-02 15:21:00
T2363,A1071,A1095,2097.69,2024-01-02 15:22:00
T2364,A1161,A1431,3993.2,2024-01-02 15:23:00
T2365,A1230,A1317,5165.13,2024-01-02 15:24:00
T2366,A1027,A1443,268.35,2024-01-02 15:25:00
T2367,A1183,A1487,787.51,2024-01-02 15:26:00
T2368,A1004,A1248,4907.4,2024-01-02 15:27:00
T2369,A1069,A1099,2521.96,2024-01-02 15:28:00
T2370,A1417,A1196,7837.66,2024-01-02 15:29:00
T2371,A1493,A1287,6338.35,2024-01-02 15:30:00
T2372,A1258,A1334,11209.42,2024-01-02 15:31:00
T2373,A1253,A1209,7075.54,2024-01-02 15:32:00
